id,videoId,tempo,keyScale,danceability,title,artist,thumbnail,releaseDate,lyrics,duration,createdAt,updatedAt
84,lGMV8YOESLA,66,D,,오라 우리가,WELOVE,https://lh3.googleusercontent.com/ViLMJ7TZtfZCvBkjQr4Ck2zAiEqmJw1A2Lj5qB6BBHf3aMpLsYHswtdTC2XoWAyG748OFfw3JrLTq05Z6w=w120-h120-l90-rj,2023-03-13,오라 우리가 여호와의 산에 올라 하나님의 전에 이르자 오라 우리가 여호와의 산에 올라 하나님의 전에 이르자 주님의 도를 배우고 주님의 길로 행하리 이는 율법이 시온에서 나오고 주의 말씀은 예루살렘에서 오라 우리가 여호와의 산에 올라 하나님의 전에 이르자 오라 우리가 여호와의 산에 올라 하나님의 전에 이르자 주님의 도를 배우고 주님의 길로 행하리 이는 율법이 시온에서 나오고 주의 말씀은 예루살렘에서 주님의 도를 배우고 주님의 길로 행하리 이는 율법이 시온에서 나오고 주의 말씀은 예루살렘에서 이는 율법이 시온에서 나오고 주의 말씀은 예루살렘에서 이는 율법이 시온에서 나오고 주의 말씀은 예루살렘에서,218,,
85,_OJLMWtkYWE,125,F,,깊은 곳에 나아가 / 주 품에,WELOVE,https://lh3.googleusercontent.com/WyAh5GcJfa9juFWpOOWnH2B9CSKqXT115WnkMB-zqgpBAb818hmuSC29_SMh8BI19BOA4pXC2JzEUzoaKQ=w120-h120-l90-rj,2022-04-18,거친 바다 바라볼 때 큰 두려움에 나 잠기고 모든 소망 사라지네 나의 맘 무너져 내리고 거센 폭풍가운데 주 사랑이 들리니 나의 작은 발걸음 주를 향해 내딛네 깊은 곳에 나아가 내 발을 띄네 두련 맘 내려놓고 깊은 곳에 나아가 내 발을 띄네 할렐루 할렐루야 거친 바다 바라볼 때 큰 두려움에 나 잠기고 모든 소망 사라지네 나의 맘 무너져 내리고 거센 폭풍가운데 주 사랑이 들리니 나의 작은 발걸음 주를 향해 내딛네 깊은 곳에 나아가 내 발을 띄네 두련 맘 내려놓고 깊은 곳에 나아가 내 발을 띄네 할렐루 할렐루야 깊은 곳에 나아가 내 발을 띄네 두련 맘 내려놓고 깊은 곳에 나아가 내 발을 띄네 할렐루 할렐루야 깊은 곳에 나아가 내 발을 띄네 두련 맘 내려놓고 깊은 곳에 나아가 내 발을 띄네 할렐루 할렐루야 거친파도 날 향해와도 주와함께 날아오르리 폭풍가운데 나의영혼 잠잠하게 주를보리라 거친파도 날 향해와도 주와함께 날아오르리 폭풍가운데 나의영혼 잠잠하게 주를보리라 거친파도 날 향해와도 주와함께 날아오르리 폭풍가운데 나의영혼 잠잠하게 더 잠잠하게 잠잠하게 주를 보리라,381,,
86,yRdByPgkBVI,123,G,,나의 피난처 예수,WELOVE,https://lh3.googleusercontent.com/WyAh5GcJfa9juFWpOOWnH2B9CSKqXT115WnkMB-zqgpBAb818hmuSC29_SMh8BI19BOA4pXC2JzEUzoaKQ=w120-h120-l90-rj,2022-04-18,나의 피난처 예수 의지해요 나의 피난처 예수 의지해요 나의 가는 길에 거센 바람 몰아쳐와도 나의 피난처 예수 의지해요 나는 영원히 주님 사랑해요 나는 영원히 주님 사랑해요 세상 어떤 것도 나의 사랑 끊을 수 없네 나는 영원히 주님 사랑해요 아바 아버지 나를 사랑하시니 나의 모든 것 주께 드려요 아바 아버지 내가 여기 있으니 주님 영광 위하여 써 주세요 나의 피난처 예수 의지해요 나의 피난처 예수 의지해요 나의 가는 길에 거센 바람 몰아쳐와도 나의 피난처 예수 의지해요 나는 영원히 주님 사랑해요 나는 영원히 주님 사랑해요 세상 어떤 것도 나의 사랑 끊을 수 없네 나는 영원히 주님 사랑해요 아바 아버지 나를 사랑하시니 나의 모든 것 주께 드려요 아바 아버지 내가 여기 있으니 주님 영광 위하여 써 주세요 아바 아버지 나를 사랑하시니 나의 모든 것 주께 드려요 아바 아버지 내가 여기 있으니 주님 영광 위하여 써 주세요 아바 아버지 나를 사랑하시니 나의 모든 것 주께 드려요 아바 아버지 내가 여기 있으니 주님 영광 위하여 써 주세요 아바 아버지 나를 사랑하시니 나의 모든 것 주께 드려요 아바 아버지 내가 여기 있으니 주님 영광 위하여 써 주세요 주님 교회 위하여 써 주세요 주님 나라 위하여 써 주세요,375,,
87,RUTT11_onRk,123,D,,예수 안에 우리,WELOVE,https://lh3.googleusercontent.com/JX3VT_EORGn331thwsMmkABwfNZG_7xuUn09bpiEnk4XOR-iNiob9iJfhGxHBiAC4yTr9cM_wpJcxe0=w120-h120-l90-rj,2023-09-27,하나님 보이신 이 길을 걸어가네 늘 나와 함께 하셨던 주님 나는 복음을 섬기는 일꾼 되어 나에게 주신 은혜의 선물 따르네 하나님의 헤아릴 수 없는 부요함 다른 이들에게 전하게 하시네 예수 안에 우리 한 몸이 되어 약속을 함께 가지는 자들 되네 작고 작은 나에게 하나님 은혜 주시니 그 안에 감춰진 비밀의 계획 우리 모두에게 밝히게 하셨네 우린 만왕의 왕 그리스도를 믿으니 예수 안에 온전한 확신을 갖고 담대히 나아가네  하나님 보이신 이 길을 걸어가네 늘 나와 함께 하셨던 주님 나는 복음을 섬기는 일꾼 되어 나에게 주신 은혜의 선물 따르네 하나님의 헤아릴 수 없는 부요함 다른 이들에게 전하게 하시네 예수 안에 우리 한 몸이 되어 약속을 함께 가지는 자들 되네 작고 작은 나에게 하나님 은혜 주시니 그 안에 감춰진 비밀의 계획 우리 모두에게 밝히게 하셨네 우린 만왕의 왕 그리스도를 믿으니 예수 안에 온전한 확신을 갖고 담대히 나아가네 작고 작은 나에게 하나님 은혜 주시니 그 안에 감춰진 비밀의 계획 우리 모두에게 밝히게 하셨네 우린 만왕의 왕 그리스도를 믿으니 예수 안에 온전한 확신을 갖고 담대히 나아가네 작고 작은 나에게 하나님 은혜 주시니 그 안에 감춰진 비밀의 계획 우리 모두에게 밝히게 하셨네 우린 만왕의 왕 그리스도를 믿으니 예수 안에 온전한 확신을 갖고 담대히 나아가네 작고 작은 나에게 하나님 은혜 주시니 그 안에 감춰진 비밀의 계획 우리 모두에게 밝히게 하셨네 우린 만왕의 왕 그리스도를 믿으니 예수 안에 온전한 확신을 갖고 담대히 나아가네,372,,
88,uULvWrJ3jaU,98,C,,아버지를 닮아있네,WELOVE,https://lh3.googleusercontent.com/n7kvWy40VbcljE5JX3TMTKhDK0jT3k6i3onCvGmFEsUlwj_wVczuQknTr8YHfNAapIczRfaoCwYqFwIg=w120-h120-l90-rj,2024-06-28,하나님이 곁에 있다는 말이 믿어지지 않는데도 저 하늘에 길가에 빛이 내려앉은건 아버지의 솜씨라네 당신의 그 고운 손이 아버지를 닮아있네 믿을 수 없다 해도 당신은 하나님의 아름다운 마음을 닮아있네 당신의 그 예쁜 눈이 아버지를 닮아있네 믿을 수 없다 해도 당신은 하나님의 아름다운 마음을 닮아있네 당신을 사랑하는 아버지를 닮아있네 믿을 수 없다 해도 당신은 하나님의 아름다운 마음을 닮아있네 당신을 사랑하는 아버지를 닮아있네 믿을 수 없다 해도 당신은 하나님의 아름다운 마음을 닮아있네 믿을 수 없다 해도 당신은 하나님의 아름다운 마음을 닮아있네,218,,
89,Qt-wZvOVg68,140,D,,더는 슬픔 없네,WELOVE,https://lh3.googleusercontent.com/n7kvWy40VbcljE5JX3TMTKhDK0jT3k6i3onCvGmFEsUlwj_wVczuQknTr8YHfNAapIczRfaoCwYqFwIg=w120-h120-l90-rj,2024-06-28,"아침 해 빛나고 환한 빛 감싸네 나는 나아가고 주는 지키시네 저녁노을 지고 어둠이 찾아와도 나를 향한 주의 사랑 변치 않으시네  오오오 할렐루야 주의 사랑 오오오 할렐루야 나의 사랑 오오오 주 예수가 이곳으로 나를 위해 와주셨네 오오오 할렐루야 주의 사랑 주의 사랑  죄의 굴레 벗고 생명수 마시네 나의 목자 예수 그를 경배하네 시련 찾아와도 부서질 수 없음은 나를 위해 십자가에 못 박히셨기에  오오오 할렐루야 주의 사랑 오오오 할렐루야 나의 사랑 오오오 주 예수가 이 곳으로 나를 위해 와주셨네 오오오 할렐루야 주의 사랑 주의 사랑  돌아온 자들 잘 버틴 자들 함께 하기에 더는 슬픔 없네 하늘이 열려 예수가 왔고 죽으셨기에 더는 슬픔 없네 주 향한 사랑, 이웃을 사랑 하기 바쁨에 더는 슬픔 없네 우리 모두가 함께했기에 주가 했기에 더는 슬픔 없네 돌아온 자들 잘 버틴 자들 함께 하기에 더는 슬픔 없네 하늘이 열려 예수가 왔고 죽으셨기에 더는 슬픔 없네 주 향한 사랑, 이웃을 사랑 하기 바쁨에 더는 슬픔 없네 우리 모두가 함께했기에 주가 했기에 더는 슬픔 없네 오오오 할렐루야 주의 사랑 오오오 할렐루야 나의 사랑 오오오 주 예수가 이 곳으로 나를 위해 와주셨네 오오오 할렐루야 주의 사랑 주의 사랑  오오오 할렐루야 주의 사랑 오오오 할렐루야 나의 사랑 오오오 주 예수가 이 곳으로 나를 위해 와주셨네 오오오 할렐루야 주의 사랑 주의 사랑  오오오 할렐루야 주의 사랑 오오오 할렐루야 나의 사랑 오오오 주 예수가 이 곳으로 나를 위해 와주셨네 오오오 할렐루야 주의 사랑 주의 사랑",305,,
90,PRQ3dREdygo,82,G,,난 예수의 날빛이오,WELOVE,https://lh3.googleusercontent.com/M1Yub1MVmIE_oWkhwImGJaIySyEucXaEADoz4RcwomEewfARSEDO4DXDoR4JAk7V_2SkVcbVSxA2Wkz5Lw=w120-h120-l90-rj,2023-07-03,주님께 찬양을 드립니다 오 예수 높임 받으소서 나의 주인 내 구원 이끄시는 분 오 예수 높임 받으소서 나 홀로 이길 수 없는 싸움에 나약히 무너져 있을 때 오 예수 강한 손으로 내 두 발을 주의 굳건한 땅 위로 일으키셨네 흑암이 다가와 나를 짓누른대도 끝없이 찬양할 수 있는 건 난 예수의 날빛이오 실패를 뒤집은 승리의 증인 되리라 주님께 찬양을 드립니다 오 예수 높임 받으소서 나의 주인 내 구원 이끄시는 분 오 예수 높임 받으소서 나 홀로 이길 수 없는 싸움에 나약히 무너져 있을 때 오 예수 강한 손으로 내 두 발을 주의 굳건한 땅 위로 일으키셨네 흑암이 다가와 나를 짓누른대도 끝없이 찬양할 수 있는 건 난 예수의 날빛이오 실패를 뒤집은 승리의 증인 되리라 흑암이 다가와 나를 짓누른대도 끝없이 찬양할 수 있는 건 난 예수의 날빛이오 실패를 뒤집은 승리의 증인 되리라 난 주 안에 주 내 안에 증인이 되리라 난 주 안에 주 내 안에 증인이 되리라 난 주 안에 주 내 안에 증인이 되리라 난 주 안에 주 내 안에 증인이 되리라 흑암이 다가와 나를 짓누른대도 끝없이 찬양할 수 있는 건 난 예수의 날빛이오 실패를 뒤집은 승리의 증인 되리라 할렐루야 할렐루야 할렐루야 할렐루야 난 주 안에 주 내 안에 증인이 되리라 난 주 안에 주 내 안에 증인이 되리라,327,,
91,Y-jqnC7kF0M,128,E,,하나님의 사랑이 / 사랑의 주님이,WELOVE,https://lh3.googleusercontent.com/ViLMJ7TZtfZCvBkjQr4Ck2zAiEqmJw1A2Lj5qB6BBHf3aMpLsYHswtdTC2XoWAyG748OFfw3JrLTq05Z6w=w120-h120-l90-rj,2023-03-13,하나님의 사랑이 당신의 삶 가운데 가득하기를 축복합니다 하나님의 은혜가 우리 가운데 가득하기를 기도합니다 하나님의 사랑이 당신의 삶 가운데 가득하기를 축복합니다 하나님의 은혜가 우리 가운데 가득하기를 기도합니다 하나님의 사랑이 당신의 삶 가운데 가득하기를 축복합니다 하나님의 은혜가 우리 가운데 가득하기를 기도합니다 가득하기를 기도합니다 가득하기를 기도합니다 사랑의 주님이 날 사랑하시네 내 모습 이대로 받으셨네 사랑의 주님이 날 사랑하듯이 나도 널 사랑하며 섬기리 사랑의 주님이 날 사랑하시네 내 모습 이대로 받으셨네 사랑의 주님이 날 사랑하듯이 나도 널 사랑하며 섬기리 나도 널 사랑하며 섬기리 나도 널 사랑하며 섬기리,212,,
92,QGyss0rPXfs,72,C,,좋으신 하나님,WELOVE,https://lh3.googleusercontent.com/dBSkVBQwABGo5E-RDUmYzDXynDbfbL5XDYtTWXqX3xfeh2nyOLzK96VU5asJAdK9jHa_oMR8tTOPMyDGrw=w120-h120-l90-rj,2023-02-20,샬롬 아버지 하나님께서 영화로운 그의 이름을 우리에게 새기셨네 영원을 사모하는 우리는 그 놀라운 은혜 안에서 진리를 노래하네 아버지는 늘 신실하시며 모두에게 선을 이루시는 주 사랑의 본이 되시니 같은 하늘에 집을 그리며 그리운 강가에서 진실한 노래를 부르자 좋으신 하나님 좋으신 하나님 참 좋으신 나의 하나님 아버지는 늘 신실하시며 모두에게 선을 이루시는 주 사랑의 본이 되시니 같은 하늘에 집을 그리며 그리운 강가에서 진실한 노래를 부르자 좋으신 하나님 좋으신 하나님 참 좋으신 나의 하나님 우리 같이 손을 모으고 서로의 눈빛을 바라보며 이곳에 서 있으니 위대한 나의 사람아 고마운 나의 친구들아 함께 노래하자 마음속에 소망을 품고 하늘에 계신 아버지께 찬송을 부르자 높고도 아름다우신 예수 거룩하신 그리스도의 이름을 영원토록 노래하자 좋으신 하나님 좋으신 하나님 참 좋으신 나의 하나님 좋으신 하나님 좋으신 하나님 참 좋으신 나의 하나님 나의 하나님 아멘,290,,
93,UF5hhehdU2k,140,E,,어둠이 빛이 되고,WELOVE,https://lh3.googleusercontent.com/M1Yub1MVmIE_oWkhwImGJaIySyEucXaEADoz4RcwomEewfARSEDO4DXDoR4JAk7V_2SkVcbVSxA2Wkz5Lw=w120-h120-l90-rj,2023-07-03,사랑이 느껴지지 않고 어둠이 깊이 내려앉을 때 두드리고 또 두드려도 듣지 않고 떠나가네 사랑이 느껴지지 않고 어둠이 깊이 내려앉을 때 두드리고 또 두드려도 듣지 않고 떠나가네 마음속 깊은 곳 두드리는 소리 따라 그곳에 계신 주 여전히 날 사랑해 지금껏 내가 보고 느낀 어둠을 물리치신 주님 그분이 나를 사랑하심 이제는 잊지 않겠네 이제는 잊지 않겠네 마음속 깊은 곳 두드리는 소리 따라 그곳에 계신 주 여전히 날 사랑해 주님을 뵈오니 어둠이 빛이 되고 주께서 말씀으로 나를 꼭 붙드시네 변하지 않는 주님의 사랑 그 사랑으로 구원받았네 나 사는 동안 모든 찬양이 주님께 들려 주의 기쁨 되길 변하지 않는 주님의 사랑 그 사랑으로 구원받았네 나 사는 동안 모든 찬양이 주님께 들려 주의 기쁨 되길 변하지 않는 주님의 사랑 그 사랑으로 구원받았네 나 사는 동안 모든 찬양이 주님께 들려 주의 기쁨 되길 변하지 않는 주님의 사랑 그 사랑으로 구원받았네 나 사는 동안 모든 찬양이 주님께 들려 주의 기쁨 되길 변하지 않는 주님의 사랑 그 사랑으로 구원받았네 나 사는 동안 모든 찬양이 주님께 들려 주의 기쁨 되길 변하지 않는 주님의 사랑 그 사랑으로 구원받았네 나 사는 동안 모든 찬양이 주님께 들려 주의 기쁨 되길 마음속 깊은 곳 두드리는 소리 따라 그곳에 계신 주 여전히 날 사랑해,513,,
94,BEXi88t6Nao,122,G,,무너짐 가운데서,WELOVE,https://lh3.googleusercontent.com/n7kvWy40VbcljE5JX3TMTKhDK0jT3k6i3onCvGmFEsUlwj_wVczuQknTr8YHfNAapIczRfaoCwYqFwIg=w120-h120-l90-rj,2024-06-28,"나 다시 예수께 돌아가려 하네 넋을 잃고 잃어버린 예배의 자리로 나 다시 예수께 돌아가려하네 주의 성실을 의지해 연약한 모습으로 아버지께서 일하고 계시네 고요한 날들이 아득하여도 예수 그리스도, 주의 이름이 그 약속을 이루셨듯이 영원히 있겠네 믿음과 소망 그리고 사랑 아버지와 그의 아들 당신의 영이 우리와 함께 영원히 나 다시 예수께 돌아가려 하네 넋을 잃고 잃어버린 예배의 자리로 나 다시 예수께 돌아가려하네 주의 성실을 의지해 연약한 모습으로 아버지께서 일하고 계시네 고요한 날들이 아득하여도 예수 그리스도, 주의 이름이 그 약속을 이루셨듯이 영원히 있겠네 믿음과 소망 그리고 사랑 아버지와 그의 아들 당신의 영이 우리와 함께 영원히 있겠네 믿음과 소망 그리고 사랑 아버지와 그의 아들 당신의 영이 우리와 함께 영원히 영원히 나 다시 예수께 나 다시 예수께 나 다시 예수께  영원히 있겠네 믿음과 소망 그리고 사랑 아버지와 그의 아들 당신의 영이 우리와 함께 영원히 영원히 영원히 영원히 나 다시 예수께 돌아가려 하네 넋을 잃고 잃어버린 예배의 자리로 나 다시 예수께 돌아가려하네 주의 성실을 의지해 연약한 모습으로",417,,
95,GRh85Kr2Wgk,124,D,,세상 어떤 노래도,WELOVE,https://lh3.googleusercontent.com/n7kvWy40VbcljE5JX3TMTKhDK0jT3k6i3onCvGmFEsUlwj_wVczuQknTr8YHfNAapIczRfaoCwYqFwIg=w120-h120-l90-rj,2024-06-28,세상 어떤 노래도 이런 감격은 없습니다 세상 어떤 노래도 이런 감동은 없습니다 세상 어떤 노래도 이런 사랑은 없습니다 사랑 하나로 모두에게 아버지가 되어주셨습니다 세상 어떤 노래도 이런 감격은 없습니다 세상 어떤 노래도 이런 감동은 없습니다 세상 어떤 노래도 이런 사랑은 없습니다 사랑 하나로 모두에게 아버지가 되어주셨습니다 세상 어떤 노래도 세상 어떤 기쁨도 아버지가 주신 것만 못합니다 세상 어떤 사랑도 나를 위해 죽음도 아버지가 주신 것을 기억합니다  세상 어떤 노래도 이런 감격은 없습니다 세상 어떤 노래도 이런 감동은 없습니다 세상 어떤 노래도 이런 사랑은 없습니다 사랑 하나로 모두에게 아버지가 되어주셨습니다 세상 어떤 노래도 세상 어떤 기쁨도 아버지가 주신 것만 못합니다 세상 어떤 사랑도 나를 위해 죽음도 아버지가 주신 것을 기억합니다  세상 어떤 노래도 세상 어떤 기쁨도 아버지가 주신 것만 못합니다 세상 어떤 사랑도 나를 위해 죽음도 아버지가 주신 것을 기억합니다 세상 어떤 노래도 세상 어떤 기쁨도 아버지가 주신 것만 못합니다 세상 어떤 사랑도 나를 위해 죽음도 아버지가 주신 것을 기억합니다 아버지가 주신 것을 기억합니다 아버지가 주신 것을 기억합니다,333,,
96,XoQ1Je8NLaQ,80,E,,아버지의 사랑으로,WELOVE,https://lh3.googleusercontent.com/zcSbbx0D0KlrUNj29GIwicjmmcKLtcZBxd4ZIWmkbEodnA5Cgi34rVbhdpcxG30qjGmHFZt8AACtMDbMBA=w120-h120-l90-rj,2021-11-05,하늘에 계신 아버지 그 크신 사랑은 가득 차고도 넘쳐 이곳에 흘러내리네 우리는 그 사랑을 받아 조심스레 이어가네 당신의 나라에 살아갈 이웃들을 위해 아버지의 사랑으로 이곳에서 사랑을 이어가네 어딘가에서 부딪히고 또 다른 곳에서 넘어져도 아버지의 사랑으로 우린 한 번 더 일어서네 하늘의 마음이 닿을 수 있도록 그 사랑이 이곳에 온전히 흘러가도록 하늘에 계신 아버지 그 크신 사랑은 가득 차고도 넘쳐 이곳에 흘러내리네 우리는 그 사랑을 받아 조심스레 이어가네 당신의 나라에 살아갈 이웃들을 위해 아버지의 사랑으로 이곳에서 사랑을 이어가네 어딘가에서 부딪히고 또 다른 곳에서 넘어져도 아버지의 사랑으로 우린 한 번 더 일어서네 하늘의 마음이 닿을 수 있도록 그 사랑이 이곳에 온전히 흘러가도록 아버지의 사랑으로 이곳에서 사랑을 이어가네 어딘가에서 부딪히고 또 다른 곳에서 넘어져도 아버지의 사랑으로 우린 한 번 더 일어서네 하늘의 마음이 닿을 수 있도록 그 사랑이 이곳에 온전히 아버지의 사랑으로 이곳에서 사랑을 이어가네 어딘가에서 부딪히고 또 다른 곳에서 넘어져도 아버지의 사랑으로 우린 한 번 더 일어서네 하늘의 마음이 닿을 수 있도록 하늘의 마음이 닿을 수 있도록 그 사랑이 이곳에 온전히 흘러가도록,387,,
97,DVLBh4bZg5I,124,D,,세상이 주를 알기 원하네,WELOVE,https://lh3.googleusercontent.com/JX3VT_EORGn331thwsMmkABwfNZG_7xuUn09bpiEnk4XOR-iNiob9iJfhGxHBiAC4yTr9cM_wpJcxe0=w120-h120-l90-rj,2023-09-27,세상이 주를 알기 원하네 그가 주신 참된 평안을 모두가 누리길 원하네 세상이 주를 알기 원하네 우리게 부으신 그 사랑이 온 땅에 흐르길 원하네 주가 주신 그 사랑으로 우리가 서로 사랑할 때 세상이 우리 주를 보겠네 온전한 사랑 우리게 임했네 우리의 사랑이 두려움을 이기네 그 사랑 안에서 온전해지겠네 모든 걸 이루신 우리 주의 사랑이 온 세상 가운데 우릴 통해 나타나겠네  세상이 주를 알기 원하네 그가 주신 참된 평안을 모두가 누리길 원하네 세상이 주를 알기 원하네 우리게 부으신 그 사랑이 온 땅에 흐르길 원하네 세상이 주를 알기 원하네 그가 주신 참된 평안을 모두가 누리길 원하네 세상이 주를 알기 원하네 우리게 부으신 그 사랑이 온 땅에 흐르길 원하네 주가 주신 그 사랑으로 우리가 서로 사랑할 때 세상이 우리 주를 보겠네 온전한 사랑 우리게 임했네 우리의 사랑이 두려움을 이기네 그 사랑 안에서 온전해지겠네 모든 걸 이루신 우리 주의 사랑이 온 세상 가운데 우릴 통해 나타나겠네 우리의 사랑이 두려움을 이기네 그 사랑 안에서 온전해지겠네 모든 걸 이루신 우리 주의 사랑이 온 세상 가운데 우릴 통해 나타나겠네 우리의 사랑이 두려움을 이기네 그 사랑 안에서 온전해지겠네 모든 걸 이루신 우리 주의 사랑이 온 세상 가운데 우릴 통해 나타나겠네 우리의 사랑이 두려움을 이기네 그 사랑 안에서 온전해지겠네 모든 걸 이루신 우리 주의 사랑이 온 세상 가운데 우릴 통해 나타나겠네,387,,
98,7-nkz9DiNmM,120,E,,상한 마음의 한 예배자,WELOVE,https://lh3.googleusercontent.com/Zo21XOat6YxjpY9DZkAi1kB6g_cbA4UZSgvlIIRP4rd4qnA_k4pXeBaCuPrppn2K7yQRqMqj2ZW_zQ0=w120-h120-l90-rj,2022-09-19,익숙함에 젖어들어 또 한 번의 지나가는 예배가 아니라 다시 한번 부어주실 그 은혜로 가득 채워지는 예배를 나 갈망합니다 요동치는 내 감정에 속지 않고 내가 주인 된 예배가 아니라 영과 진리로 온전하게 드려지는 주가 받으시는 예배를 나 갈망합니다 주가 받으시는 온전한 찬양과 예배 주님께 나 드리기 원합니다 주가 찾으시는 상한 마음의 한 예배자 내가 되어 예배하길 원합니다 익숙함에 젖어들어 또 한 번의 지나가는 예배가 아니라 다시 한번 부어주실 그 은혜로 가득 채워지는 예배를 나 갈망합니다 요동치는 내 감정에 속지 않고 내가 주인 된 예배가 아니라 영과 진리로 온전하게 드려지는 주가 받으시는 예배를 나 갈망합니다 주가 받으시는 온전한 찬양과 예배 주님께 나 드리기 원합니다 주가 찾으시는 상한 마음의 한 예배자 내가 되어 예배하길 원합니다 주가 받으시는 온전한 찬양과 예배 주님께 나 드리기 원합니다 주가 찾으시는 상한 마음의 한 예배자 내가 되어 예배하길 원합니다 주가 찾으시는 상한 마음의 한 예배자 내가 되어 예배하길 원합니다 내가 되어 예배하길 원합니다,295,,
99,h6ccU5F__fw,158,G,,우린 어둠이었으나,WELOVE,https://lh3.googleusercontent.com/M1Yub1MVmIE_oWkhwImGJaIySyEucXaEADoz4RcwomEewfARSEDO4DXDoR4JAk7V_2SkVcbVSxA2Wkz5Lw=w120-h120-l90-rj,2023-07-03,우린 어둠이었으나 주 안에 빛이 되었으니 빛의 자녀가 된 우리 합당한 열매를 맺으리라 우린 그의 기쁨 되어 영원토록 찬양하리 먼저 가신 주를 닮아 세상에 빛 되어 나아가리 은밀히 행하여 부끄럽던 우리의 삶 주가 밝히시네 잠들어 있던 교회여 이제 일어나라 빛으로 비추신 주를 따라 나아가라 모든 어둠의 일들은 다 벗어내고 주 안에서 빛의 자녀로 세상에 빛 비추라 우린 어둠이었으나 주 안에 빛이 되었으니 빛의 자녀가 된 우리 합당한 열매를 맺으리라 우린 그의 기쁨 되어 영원토록 찬양하리 먼저 가신 주를 닮아 세상에 빛 되어 나아가리 은밀히 행하여 부끄럽던 우리의 삶 주가 밝히시네  잠들어 있던 교회여 이제 일어나라 빛으로 비추신 주를 따라 나아가라 모든 어둠의 일들은 다 벗어내고 주 안에서 빛의 자녀로 세상에 빛 비추라 은밀히 행하여 부끄럽던 우리의 삶 은밀히 행하여 부끄럽던 우리의 삶 은밀히 행하여 부끄럽던 우리의 삶 주가 밝히시네  잠들어 있던 교회여 이제 일어나라 빛으로 비추신 주를 따라 나아가라 모든 어둠의 일들은 다 벗어내고 주 안에서 빛의 자녀로 세상에 빛 비추라 잠들어 있던 교회여 이제 일어나라 빛으로 비추신 주를 따라 나아가라 모든 어둠의 일들은 다 벗어내고 주 안에서 빛의 자녀로 주 안에서 빛의 자녀로 주 안에서 빛의 자녀로 세상에 빛 비추라,381,,
100,vSYX5JIl7uU,124,A#,,찬양하라,WELOVE,https://lh3.googleusercontent.com/M1Yub1MVmIE_oWkhwImGJaIySyEucXaEADoz4RcwomEewfARSEDO4DXDoR4JAk7V_2SkVcbVSxA2Wkz5Lw=w120-h120-l90-rj,2023-07-03,예수 나의 이름 부르시고 그의 품에 감싸 안으시네 나의 눈을 들어 하늘 영광 보게 하시니 이 세상 그 무엇도 두렵지 않네 찬양하라 날 위해 죽으신 영광의 하나님 경배하라 그 사랑으로 나를 온전케 하시네 예수 나의 이름 부르시고 그의 품에 감싸 안으시네 나의 눈을 들어 하늘 영광 보게 하시니 이 세상 그 무엇도 두렵지 않네 찬양하라 날 위해 죽으신 영광의 하나님 경배하라 그 사랑으로 나를 온전케 하시네 예수 나의 이름 부르시고 그의 품에 감싸 안으시네 나의 눈을 들어 하늘 영광 보게 하시니 이 세상 그 무엇도 두렵지 않네 찬양하라 날 위해 죽으신 영광의 하나님 경배하라 그 사랑으로 나를 온전케 하시네 찬양하라 날 위해 죽으신 영광의 하나님 경배하라 그 사랑으로 나를 온전케 하시네 주의 이름 권능 선포할 때 그의 나라 여기 임하시네 작은 마음 모여 이 순간을 기다렸으니 우리의 가슴 깊이 말씀하소서 시간이 흘러간대도 단 하나 변치 않는 세상이 비웃는대도 영원히 반짝이는 내 마음 부서진대도 붙들을 가치 있는 그 이름 주 이름 예수 찬양하라 날 위해 죽으신 영광의 하나님 경배하라 그 사랑으로 나를 온전케 하시네 찬양하라 날 위해 죽으신 영광의 하나님 경배하라 그 사랑으로 나를 온전케 하시네 찬양하라 날 위해 죽으신 영광의 하나님 경배하라 그 사랑으로 나를 온전케 하시네 찬양하라 날 위해 죽으신 영광의 하나님 경배하라 그 사랑으로 나를 온전케 하시네,468,,
101,VGvsZFyZo2g,112,F,,살아계신 주,WELOVE,https://lh3.googleusercontent.com/dBSkVBQwABGo5E-RDUmYzDXynDbfbL5XDYtTWXqX3xfeh2nyOLzK96VU5asJAdK9jHa_oMR8tTOPMyDGrw=w120-h120-l90-rj,2023-02-20,살아계신 주 나의 참된 소망 걱정 근심 전혀 없네 사랑의 주 내 갈 길 인도하니 내 모든 삶의 기쁨 늘 충만하네 주 하나님 독생자 예수 날 위하여 오시었네 내 모든 죄 다 사하시고 죽음에서 부활하신 나의 구세주 살아계신 주 나의 참된 소망 걱정 근심 전혀 없네 사랑의 주 내 갈 길 인도하니 내 모든 삶의 기쁨 늘 충만하네 그 언젠가 주 뵐 때까지 주를 위해 싸우리라 승리의 길 멀고 험해도 주님께서 나의 앞길 지켜주시리 살아계신 주 나의 참된 소망 걱정 근심 전혀 없네 사랑의 주 내 갈 길 인도하니 내 모든 삶의 기쁨 늘 충만하네 사랑의 주 내 갈 길 인도하니 내 모든 삶의 기쁨 늘 충만하네,255,,
